"Code";"Hero";"Red";"Green";"Blue"
"20181107-232555";"VEXX";0.698039215686274;0.788235294117647;0.2
"20181108-002752";"VEXX";0.803921568627451;0.643137254901961;0.392156862745098
"20181108-002752";"BELLYLARF";0.694117647058824;0.784313725490196;0.196078431372549
"20181108-081545";"BELLYLARF";0.803921568627451;0.643137254901961;0.392156862745098
"20181108-081545";"TAM";0.694117647058824;0.784313725490196;0.196078431372549
"20181108-102609";"WENDLE";0.823529411764706;0.635294117647059;0.392156862745098
"20181108-102609";"HILT";0.807843137254902;0.627450980392157;0.384313725490196
"20181108-124140";"KIND";0.705882352941177;0.796078431372549;0.207843137254902
"20181108-124140";"HILT";0.807843137254902;0.627450980392157;0.384313725490196
"20181108-140229";"VEXX";0.709803921568627;0.8;0.211764705882353
"20181108-140229";"BOOMER";0.803921568627451;0.631372549019608;0.384313725490196
"20181108-150442";"UNO";0.776470588235294;0.607843137254902;0.392156862745098
"20181108-150442";"BOOMER";0.827450980392157;0.650980392156863;0.419607843137255
"20181108-221141";"WENDLE";0.803921568627451;0.650980392156863;0.356862745098039
"20181108-221141";"VEXX";0.694117647058824;0.784313725490196;0.196078431372549
"20181108-232537";"VEXX";0.803921568627451;0.643137254901961;0.392156862745098
"20181108-232537";"TAM";0.807843137254902;0.627450980392157;0.384313725490196
"20181109-002546";"HILT";0.784313725490196;0.619607843137255;0.392156862745098
"20181109-002546";"SAM";0.831372549019608;0.650980392156863;0.415686274509804
"20181109-082250";"VEXX";0.698039215686274;0.792156862745098;0.203921568627451
"20181109-082250";"SAM";0.8;0.63921568627451;0.396078431372549
"20181109-092853";"HANDSUM";0.803921568627451;0.650980392156863;0.349019607843137
"20181109-092853";"BOOMER";0.705882352941177;0.776470588235294;0.196078431372549
"20181109-110030";"BELLYLARF";0.803921568627451;0.643137254901961;0.392156862745098
"20181109-110030";"V";0.807843137254902;0.627450980392157;0.384313725490196
"20181109-120838";"WENDLE";0.803921568627451;0.650980392156863;0.356862745098039
"20181109-120838";"V";0.694117647058824;0.780392156862745;0.211764705882353
"20181109-132459";"HILT";0.784313725490196;0.619607843137255;0.392156862745098
"20181109-132459";"NANNA";0.827450980392157;0.654901960784314;0.407843137254902
"20181109-185407";"VEXX";0.709803921568627;0.8;0.211764705882353
"20181109-185407";"TAM";0.807843137254902;0.627450980392157;0.384313725490196
"20181110-004708";"NANNA";0.803921568627451;0.643137254901961;0.392156862745098
"20181110-004708";"SAM";0.796078431372549;0.635294117647059;0.392156862745098
"20181110-095224";"KIND";0.819607843137255;0.63921568627451;0.407843137254902
"20181110-095224";"REDROH";0.0705882352941176;0.576470588235294;0.835294117647059
"20181110-105408";"LIA";0.803921568627451;0.643137254901961;0.384313725490196
"20181110-105408";"BELLYLARF";0.694117647058824;0.784313725490196;0.196078431372549
"20181110-142629";"BELLYLARF";0.725490196078431;0.815686274509804;0.215686274509804
"20181110-142629";"UNO";0.807843137254902;0.654901960784314;0.43921568627451
"20181110-165757";"SAM";0.698039215686274;0.792156862745098;0.203921568627451
"20181110-165757";"TAM";0.807843137254902;0.627450980392157;0.384313725490196
"20181110-180640";"BELLYLARF";0.803921568627451;0.643137254901961;0.392156862745098
"20181110-180640";"LIA";0.803921568627451;0.631372549019608;0.392156862745098
"20181110-192629";"HILT";0.803921568627451;0.643137254901961;0.392156862745098
"20181110-192629";"SAM";0.803921568627451;0.631372549019608;0.384313725490196
"20181110-203053";"NANNA";0.803921568627451;0.643137254901961;0.4
"20181110-203053";"WENDLE";0.694117647058824;0.784313725490196;0.196078431372549
"20181111-030145";"NANNA";0.803921568627451;0.643137254901961;0.392156862745098
"20181111-030145";"BOOMER";0.788235294117647;0.63921568627451;0.392156862745098
"20181111-101246";"SAM";0.803921568627451;0.643137254901961;0.392156862745098
"20181111-101246";"V";0.807843137254902;0.627450980392157;0.384313725490196
"20181111-111626";"SAM";0.772549019607843;0.615686274509804;0.376470588235294
"20181111-111626";"UNO";0.713725490196078;0.803921568627451;0.203921568627451
"20181111-135106";"TAM";0.772549019607843;0.615686274509804;0.376470588235294
"20181111-135106";"KIND";0.725490196078431;0.788235294117647;0.270588235294118
"20181111-201602";"WENDLE";0.709803921568627;0.788235294117647;0.203921568627451
"20181111-201602";"NANNA";0.811764705882353;0.631372549019608;0.388235294117647
"20181111-220848";"WENDLE";0.803921568627451;0.643137254901961;0.384313725490196
"20181111-220848";"UNO";0.831372549019608;0.623529411764706;0.356862745098039
"20181101-020108";"LIA";0.803921568627451;0.643137254901961;0.392156862745098
"20181101-020108";"V";0.803921568627451;0.623529411764706;0.380392156862745
"20181101-152650";"UNO";0.796078431372549;0.647058823529412;0.403921568627451
"20181101-152650";"WENDLE";0.803921568627451;0.631372549019608;0.384313725490196
"20181101-235116";"LIA";0.0431372549019608;0.572549019607843;0.83921568627451
"20181101-235116";"NANNA";0.807843137254902;0.631372549019608;0.376470588235294
"20181102-191317";"UNO";0.705882352941177;0.784313725490196;0.207843137254902
"20181102-191317";"KIND";0.807843137254902;0.635294117647059;0.341176470588235
"20181106-161732";"HANDSUM";0.784313725490196;0.607843137254902;0.392156862745098
"20181106-161732";"V";0.831372549019608;0.647058823529412;0.427450980392157
"20181108-092043";"KIND";0.803921568627451;0.643137254901961;0.392156862745098
"20181108-092043";"BOOMER";0.788235294117647;0.63921568627451;0.392156862745098
"20181108-113930";"HANDSUM";0.807843137254902;0.647058823529412;0.396078431372549
"20181108-113930";"BELLYLARF";0.694117647058824;0.784313725490196;0.196078431372549
"20181111-231027";"NANNA";0.803921568627451;0.643137254901961;0.4
"20181111-231027";"VEXX";0.807843137254902;0.627450980392157;0.384313725490196
"20181112-084426";"KIND";0.807843137254902;0.647058823529412;0.396078431372549
"20181112-084426";"NANNA";0.803921568627451;0.631372549019608;0.392156862745098
"20181112-094719";"UNO";0.705882352941177;0.796078431372549;0.2
"20181112-094719";"V";0.807843137254902;0.627450980392157;0.384313725490196
"20181112-105458";"NANNA";0.803921568627451;0.643137254901961;0.4
"20181112-105458";"V";0.807843137254902;0.627450980392157;0.384313725490196
"20181112-120049";"V";0.776470588235294;0.611764705882353;0.384313725490196
"20181112-120049";"REDROH";0.831372549019608;0.650980392156863;0.415686274509804
"20181112-130621";"KIND";0.803921568627451;0.643137254901961;0.392156862745098
"20181112-130621";"VEXX";0.694117647058824;0.784313725490196;0.196078431372549
"20181112-140816";"NANNA";0.776470588235294;0.611764705882353;0.384313725490196
"20181112-140816";"REDROH";0.713725490196078;0.792156862745098;0.270588235294118
"20181112-152642";"WENDLE";0.811764705882353;0.647058823529412;0.356862745098039
"20181112-152642";"NANNA";0.811764705882353;0.635294117647059;0.380392156862745
"20181112-163017";"WENDLE";0.803921568627451;0.650980392156863;0.356862745098039
"20181112-163017";"LIA";0.803921568627451;0.631372549019608;0.392156862745098
"20181112-173406";"REDROH";0.690196078431373;0.8;0.223529411764706
"20181112-173406";"KIND";0.807843137254902;0.627450980392157;0.384313725490196
"20181112-214051";"HANDSUM";0.803921568627451;0.643137254901961;0.392156862745098
"20181112-214051";"TAM";0.807843137254902;0.627450980392157;0.392156862745098
"20181113-000801";"SAM";0.803921568627451;0.643137254901961;0.384313725490196
"20181113-000801";"HANDSUM";0.811764705882353;0.631372549019608;0.388235294117647
"20181113-085749";"UNO";0.729411764705882;0.792156862745098;0.2
"20181113-085749";"VEXX";0.690196078431373;0.780392156862745;0.192156862745098
"20181113-100733";"SAM";0.776470588235294;0.611764705882353;0.384313725490196
"20181113-100733";"VEXX";0.827450980392157;0.654901960784314;0.407843137254902
"20181113-110956";"WENDLE";0.803921568627451;0.650980392156863;0.356862745098039
"20181113-110956";"BELLYLARF";0.690196078431373;0.780392156862745;0.192156862745098
"20181113-121604";"HANDSUM";0.803921568627451;0.650980392156863;0.356862745098039
"20181113-121604";"HANDSUM";0.807843137254902;0.627450980392157;0.384313725490196
"20181113-135756";"NANNA";0.811764705882353;0.63921568627451;0.392156862745098
"20181113-135756";"WENDLE";0.803921568627451;0.63921568627451;0.341176470588235
"20181113-150237";"LIA";0.803921568627451;0.643137254901961;0.392156862745098
"20181113-150237";"NANNA";0.807843137254902;0.627450980392157;0.384313725490196
"20181113-162946";"HANDSUM";0.803921568627451;0.643137254901961;0.392156862745098
"20181113-162946";"REDROH";0.796078431372549;0.631372549019608;0.396078431372549
"20181113-173633";"SAM";0.8;0.643137254901961;0.411764705882353
"20181113-173633";"REDROH";0.819607843137255;0.627450980392157;0.368627450980392
"20181113-225307";"REDROH";0.701960784313725;0.792156862745098;0.196078431372549
"20181113-225307";"BELLYLARF";0.811764705882353;0.631372549019608;0.388235294117647
"20181113-235801";"KIND";0.803921568627451;0.643137254901961;0.392156862745098
"20181113-235801";"BOOMER";0.788235294117647;0.63921568627451;0.392156862745098
"20181114-010141";"NANNA";0.803921568627451;0.643137254901961;0.392156862745098
"20181114-010141";"KIND";0.807843137254902;0.63921568627451;0.333333333333333
"20181114-073027";"NANNA";0.811764705882353;0.63921568627451;0.392156862745098
"20181114-073027";"BOOMER";0.0862745098039216;0.584313725490196;0.862745098039216
"20181114-090749";"VEXX";0.8;0.63921568627451;0.388235294117647
"20181114-090749";"KIND";0.807843137254902;0.627450980392157;0.384313725490196
"20181114-100858";"SAM";0.780392156862745;0.615686274509804;0.388235294117647
"20181114-100858";"VEXX";0.831372549019608;0.658823529411765;0.411764705882353
"20181114-111245";"UNO";0.807843137254902;0.650980392156863;0.376470588235294
"20181114-111245";"HANDSUM";0.807843137254902;0.627450980392157;0.384313725490196
"20181114-121527";"NANNA";0.796078431372549;0.635294117647059;0.376470588235294
"20181114-121527";"HILT";0.835294117647059;0.654901960784314;0.411764705882353
"20181114-131741";"HANDSUM";0.796078431372549;0.635294117647059;0.384313725490196
"20181114-131741";"SAM";0.827450980392157;0.654901960784314;0.4
"20181114-151226";"UNO";0.674509803921569;0.784313725490196;0.156862745098039
"20181114-151226";"VEXX";0.807843137254902;0.647058823529412;0.396078431372549
"20181114-161623";"HANDSUM";0.796078431372549;0.635294117647059;0.384313725490196
"20181114-161623";"LIA";0.827450980392157;0.654901960784314;0.407843137254902
"20181114-172232";"V";0.784313725490196;0.627450980392157;0.356862745098039
"20181114-172232";"LIA";0.807843137254902;0.647058823529412;0.396078431372549
"20181114-183448";"BOOMER";0.0705882352941176;0.556862745098039;0.847058823529412
"20181114-183448";"UNO";0.827450980392157;0.654901960784314;0.407843137254902
"20181114-204444";"HILT";0.784313725490196;0.627450980392157;0.356862745098039
"20181114-204444";"LIA";0.666666666666667;0.756862745098039;0.168627450980392
"20181114-214948";"VEXX";0.796078431372549;0.635294117647059;0.384313725490196
"20181114-214948";"LIA";0.831372549019608;0.658823529411765;0.411764705882353
"20181114-233520";"TAM";0.784313725490196;0.627450980392157;0.356862745098039
"20181114-233520";"BELLYLARF";0.807843137254902;0.647058823529412;0.396078431372549
"20181115-003601";"NANNA";0.792156862745098;0.631372549019608;0.372549019607843
"20181115-003601";"REDROH";0.831372549019608;0.650980392156863;0.407843137254902
"20181115-085834";"LIA";0.796078431372549;0.635294117647059;0.376470588235294
"20181115-085834";"UNO";0.670588235294118;0.756862745098039;0.188235294117647
"20181115-102010";"V";0.686274509803922;0.784313725490196;0.184313725490196
"20181115-102010";"BELLYLARF";0.666666666666667;0.752941176470588;0.176470588235294
"20181115-112113";"LIA";0.690196078431373;0.788235294117647;0.188235294117647
"20181115-112113";"HILT";0.831372549019608;0.650980392156863;0.407843137254902
"20181115-122522";"TAM";0.780392156862745;0.623529411764706;0.380392156862745
"20181115-122522";"VEXX";0.807843137254902;0.647058823529412;0.396078431372549
"20181115-141112";"UNO";0.0549019607843137;0.576470588235294;0.847058823529412
"20181115-141112";"LIA";0.670588235294118;0.76078431372549;0.172549019607843
"20181115-151512";"V";0.925490196078431;0.549019607843137;0.0784313725490196
"20181115-151512";"LIA";0.807843137254902;0.647058823529412;0.396078431372549
"20181115-162327";"HILT";0.682352941176471;0.772549019607843;0.172549019607843
"20181115-162327";"TAM";0.666666666666667;0.756862745098039;0.168627450980392
"20181115-175114";"TAM";0.682352941176471;0.784313725490196;0.184313725490196
"20181115-175114";"WENDLE";0.831372549019608;0.654901960784314;0.4
"20181115-185828";"V";0.792156862745098;0.635294117647059;0.396078431372549
"20181115-185828";"HILT";0.831372549019608;0.650980392156863;0.407843137254902
"20181115-200251";"TAM";0.780392156862745;0.623529411764706;0.380392156862745
"20181115-200251";"LIA";0.807843137254902;0.647058823529412;0.396078431372549
"20181115-210617";"LIA";0.8;0.643137254901961;0.372549019607843
"20181115-210617";"SAM";0.827450980392157;0.654901960784314;0.4
"20181115-221148";"WENDLE";0.690196078431373;0.788235294117647;0.188235294117647
"20181115-221148";"SAM";0.670588235294118;0.756862745098039;0.188235294117647
"20181115-231331";"VEXX";0.796078431372549;0.635294117647059;0.384313725490196
"20181115-231331";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181116-082836";"REDROH";0.796078431372549;0.635294117647059;0.384313725490196
"20181116-082836";"TAM";0.827450980392157;0.654901960784314;0.407843137254902
"20181116-105521";"LIA";0.807843137254902;0.635294117647059;0.380392156862745
"20181116-105521";"BOOMER";0.819607843137255;0.666666666666667;0.364705882352941
"20181116-120348";"REDROH";0.0509803921568627;0.584313725490196;0.811764705882353
"20181116-120348";"KIND";0.807843137254902;0.647058823529412;0.396078431372549
"20181116-132302";"KIND";0.686274509803922;0.780392156862745;0.192156862745098
"20181116-132302";"WENDLE";0.827450980392157;0.662745098039216;0.364705882352941
"20181116-142529";"HILT";0.796078431372549;0.635294117647059;0.384313725490196
"20181116-142529";"REDROH";0.819607843137255;0.658823529411765;0.415686274509804
"20181116-161121";"LIA";0.796078431372549;0.635294117647059;0.376470588235294
"20181116-161121";"WENDLE";0.670588235294118;0.764705882352941;0.184313725490196
"20181116-183003";"LIA";0.792156862745098;0.631372549019608;0.372549019607843
"20181116-183003";"V";0.831372549019608;0.650980392156863;0.407843137254902
"20181116-194227";"SAM";0.792156862745098;0.635294117647059;0.364705882352941
"20181116-194227";"TAM";0.831372549019608;0.650980392156863;0.407843137254902
"20181116-222844";"VEXX";0.796078431372549;0.635294117647059;0.384313725490196
"20181116-222844";"WENDLE";0.0823529411764706;0.588235294117647;0.854901960784314
"20181116-232943";"KIND";0.682352941176471;0.784313725490196;0.184313725490196
"20181116-232943";"KIND";0.674509803921569;0.764705882352941;0.176470588235294
"20181117-003451";"SAM";0.792156862745098;0.627450980392157;0.392156862745098
"20181117-003451";"HANDSUM";0.666666666666667;0.752941176470588;0.176470588235294
"20181117-084850";"UNO";0.796078431372549;0.63921568627451;0.368627450980392
"20181117-084850";"V";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-101548";"LIA";0.796078431372549;0.635294117647059;0.376470588235294
"20181117-101548";"TAM";0.827450980392157;0.654901960784314;0.407843137254902
"20181117-111746";"V";0.784313725490196;0.627450980392157;0.356862745098039
"20181117-111746";"UNO";0.8;0.647058823529412;0.423529411764706
"20181117-124901";"HILT";0.796078431372549;0.635294117647059;0.384313725490196
"20181117-124901";"V";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-135617";"REDROH";0.8;0.635294117647059;0.352941176470588
"20181117-135617";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-150211";"KIND";0.796078431372549;0.635294117647059;0.384313725490196
"20181117-150211";"TAM";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-160400";"KIND";0.803921568627451;0.635294117647059;0.364705882352941
"20181117-160400";"BELLYLARF";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-170555";"BELLYLARF";0.796078431372549;0.635294117647059;0.384313725490196
"20181117-170555";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-180710";"VEXX";0.796078431372549;0.635294117647059;0.384313725490196
"20181117-180710";"BELLYLARF";0.666666666666667;0.752941176470588;0.176470588235294
"20181117-192723";"KIND";0.8;0.63921568627451;0.388235294117647
"20181117-192723";"HILT";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-203729";"KIND";0.807843137254902;0.635294117647059;0.380392156862745
"20181117-203729";"BELLYLARF";0.831372549019608;0.650980392156863;0.407843137254902
"20181117-215120";"VEXX";0.796078431372549;0.635294117647059;0.384313725490196
"20181117-215120";"TAM";0.666666666666667;0.752941176470588;0.176470588235294
"20181117-233517";"HANDSUM";0.796078431372549;0.635294117647059;0.384313725490196
"20181117-233517";"REDROH";0.831372549019608;0.650980392156863;0.407843137254902
"20181118-095257";"VEXX";0.811764705882353;0.63921568627451;0.384313725490196
"20181118-095257";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181118-105800";"WENDLE";0.792156862745098;0.647058823529412;0.341176470588235
"20181118-105800";"KIND";0.831372549019608;0.650980392156863;0.407843137254902
"20181118-122309";"KIND";0.8;0.631372549019608;0.36078431372549
"20181118-122309";"TAM";0.827450980392157;0.654901960784314;0.407843137254902
"20181118-132706";"HILT";0.796078431372549;0.635294117647059;0.384313725490196
"20181118-132706";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181118-144303";"UNO";0.701960784313725;0.772549019607843;0.192156862745098
"20181118-144303";"HANDSUM";0.670588235294118;0.756862745098039;0.180392156862745
"20181118-155517";"SAM";0.686274509803922;0.788235294117647;0.188235294117647
"20181118-155517";"UNO";0.827450980392157;0.654901960784314;0.407843137254902
"20181118-165959";"HANDSUM";0.803921568627451;0.63921568627451;0.341176470588235
"20181118-165959";"UNO";0.674509803921569;0.756862745098039;0.156862745098039
"20181118-180322";"TAM";0.811764705882353;0.63921568627451;0.384313725490196
"20181118-180322";"BOOMER";0.831372549019608;0.650980392156863;0.407843137254902
"20181118-221458";"NANNA";0.796078431372549;0.635294117647059;0.376470588235294
"20181118-221458";"REDROH";0.831372549019608;0.650980392156863;0.407843137254902
"20181118-232535";"BELLYLARF";0.796078431372549;0.635294117647059;0.384313725490196
"20181118-232535";"KIND";0.835294117647059;0.654901960784314;0.411764705882353
"20181119-003637";"BOOMER";0.807843137254902;0.635294117647059;0.380392156862745
"20181119-003637";"TAM";0.823529411764706;0.650980392156863;0.411764705882353
"20181119-082648";"UNO";0.792156862745098;0.619607843137255;0.380392156862745
"20181119-082648";"V";0.674509803921569;0.756862745098039;0.141176470588235
"20181119-094506";"KIND";0.690196078431373;0.792156862745098;0.192156862745098
"20181119-094506";"HILT";0.831372549019608;0.650980392156863;0.407843137254902
"20181119-104308";"BELLYLARF";0.796078431372549;0.635294117647059;0.384313725490196
"20181119-104308";"NANNA";0.666666666666667;0.752941176470588;0.176470588235294
"20181119-115514";"KIND";0.796078431372549;0.635294117647059;0.384313725490196
"20181119-115514";"BELLYLARF";0.670588235294118;0.756862745098039;0.180392156862745
"20181119-125609";"HILT";0.803921568627451;0.631372549019608;0.376470588235294
"20181119-125609";"VEXX";0.670588235294118;0.76078431372549;0.172549019607843
"20181119-135746";"SAM";0.807843137254902;0.63921568627451;0.368627450980392
"20181119-135746";"NANNA";0.831372549019608;0.650980392156863;0.407843137254902
"20181119-150450";"NANNA";0.694117647058824;0.788235294117647;0.2
"20181119-150450";"LIA";0.670588235294118;0.756862745098039;0.180392156862745
"20181119-160711";"VEXX";0.796078431372549;0.635294117647059;0.384313725490196
"20181119-160711";"LIA";0.831372549019608;0.658823529411765;0.411764705882353
"20181119-170935";"VEXX";0.784313725490196;0.627450980392157;0.356862745098039
"20181119-170935";"V";0.0588235294117647;0.607843137254902;0.807843137254902
"20181119-182829";"BELLYLARF";0.792156862745098;0.631372549019608;0.380392156862745
"20181119-182829";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181119-195919";"WENDLE";0.803921568627451;0.635294117647059;0.368627450980392
"20181119-195919";"KIND";0.674509803921569;0.764705882352941;0.176470588235294
"20181119-211748";"SAM";0.784313725490196;0.619607843137255;0.384313725490196
"20181119-211748";"SAM";0.658823529411765;0.752941176470588;0.211764705882353
"20181119-223735";"LIA";0.792156862745098;0.631372549019608;0.372549019607843
"20181119-223735";"REDROH";0.831372549019608;0.654901960784314;0.4
"20181119-234047";"REDROH";0.803921568627451;0.63921568627451;0.356862745098039
"20181119-234047";"HANDSUM";0.811764705882353;0.670588235294118;0.380392156862745
"20181120-004328";"HILT";0.807843137254902;0.635294117647059;0.380392156862745
"20181120-004328";"WENDLE";0.815686274509804;0.658823529411765;0.427450980392157
"20181120-085944";"V";0.784313725490196;0.619607843137255;0.384313725490196
"20181120-085944";"V";0.666666666666667;0.756862745098039;0.156862745098039
"20181120-100140";"HANDSUM";0.811764705882353;0.647058823529412;0.349019607843137
"20181120-100140";"KIND";0.83921568627451;0.658823529411765;0.364705882352941
"20181120-110304";"NANNA";0.686274509803922;0.776470588235294;0.180392156862745
"20181120-110304";"WENDLE";0.815686274509804;0.658823529411765;0.427450980392157
"20181120-122410";"HANDSUM";0.792156862745098;0.631372549019608;0.380392156862745
"20181120-122410";"WENDLE";0.811764705882353;0.658823529411765;0.427450980392157
"20181120-132537";"KIND";0.803921568627451;0.631372549019608;0.376470588235294
"20181120-132537";"SAM";0.827450980392157;0.654901960784314;0.4
"20181120-143146";"KIND";0.803921568627451;0.635294117647059;0.364705882352941
"20181120-143146";"UNO";0.854901960784314;0.647058823529412;0.380392156862745
"20181120-175127";"UNO";0.788235294117647;0.627450980392157;0.384313725490196
"20181120-175127";"SAM";0.662745098039216;0.756862745098039;0.215686274509804
"20181120-214206";"UNO";0.803921568627451;0.643137254901961;0.333333333333333
"20181120-214206";"HILT";0.827450980392157;0.647058823529412;0.403921568627451
"20181120-225030";"UNO";0.792156862745098;0.635294117647059;0.392156862745098
"20181120-225030";"HANDSUM";0.831372549019608;0.650980392156863;0.407843137254902
"20181120-235211";"HANDSUM";0.803921568627451;0.63921568627451;0.341176470588235
"20181120-235211";"BOOMER";0.827450980392157;0.647058823529412;0.403921568627451
"20181121-010323";"HILT";0.690196078431373;0.784313725490196;0.196078431372549
"20181121-010323";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181121-112517";"WENDLE";0.819607843137255;0.631372549019608;0.380392156862745
"20181121-112517";"NANNA";0.674509803921569;0.764705882352941;0.176470588235294
"20181121-122847";"SAM";0.784313725490196;0.623529411764706;0.372549019607843
"20181121-122847";"BELLYLARF";0.807843137254902;0.647058823529412;0.396078431372549
"20181121-133953";"BELLYLARF";0.686274509803922;0.780392156862745;0.192156862745098
"20181121-133953";"SAM";0.827450980392157;0.654901960784314;0.4
"20181121-144122";"RON";0.0745098039215686;0.572549019607843;0.780392156862745
"20181121-144122";"KIND";0.831372549019608;0.650980392156863;0.407843137254902
"20181121-154237";"REDROH";0.8;0.635294117647059;0.352941176470588
"20181121-154237";"LIA";0.827450980392157;0.654901960784314;0.407843137254902
"20181121-165806";"HILT";0.686274509803922;0.784313725490196;0.184313725490196
"20181121-165806";"KIND";0.831372549019608;0.650980392156863;0.407843137254902
"20181121-175911";"WENDLE";0.815686274509804;0.627450980392157;0.384313725490196
"20181121-175911";"KIND";0.831372549019608;0.650980392156863;0.407843137254902
"20181121-211205";"REDROH";0.796078431372549;0.635294117647059;0.384313725490196
"20181121-211205";"KIND";0.83921568627451;0.658823529411765;0.352941176470588
"20181121-221643";"VEXX";0.796078431372549;0.635294117647059;0.384313725490196
"20181121-221643";"TAM";0.831372549019608;0.650980392156863;0.407843137254902
"20181121-233103";"KIND";0.792156862745098;0.631372549019608;0.380392156862745
"20181121-233103";"KIND";0.831372549019608;0.650980392156863;0.407843137254902
"20181122-090413";"BELLYLARF";0.796078431372549;0.635294117647059;0.384313725490196
"20181122-090413";"BELLYLARF";0.831372549019608;0.650980392156863;0.407843137254902
"20181122-101422";"RON";0.8;0.643137254901961;0.368627450980392
"20181122-101422";"NANNA";0.831372549019608;0.650980392156863;0.407843137254902
"20181122-111621";"BOOMER";0.807843137254902;0.635294117647059;0.380392156862745
"20181122-111621";"BOOMER";0.729411764705882;0.384313725490196;0.862745098039216
"20181122-123537";"BOOMER";0.686274509803922;0.780392156862745;0.192156862745098
"20181122-123537";"KIND";0.670588235294118;0.756862745098039;0.180392156862745
"20181122-134124";"RON";0.780392156862745;0.623529411764706;0.380392156862745
"20181122-134124";"BELLYLARF";0.807843137254902;0.647058823529412;0.396078431372549
"20181122-150106";"BOOMER";0.803921568627451;0.643137254901961;0.333333333333333
"20181122-150106";"REDROH";0.819607843137255;0.658823529411765;0.415686274509804
"20181122-170659";"REDROH";0.784313725490196;0.619607843137255;0.392156862745098
"20181122-170659";"UNO";0.807843137254902;0.647058823529412;0.388235294117647
"20181122-180946";"KIND";0.796078431372549;0.635294117647059;0.384313725490196
"20181122-180946";"VEXX";0.831372549019608;0.650980392156863;0.407843137254902
"20181122-191729";"UNO";0.674509803921569;0.780392156862745;0.164705882352941
"20181122-191729";"SAM";0.658823529411765;0.752941176470588;0.211764705882353
"20181122-223415";"HANDSUM";0.796078431372549;0.635294117647059;0.384313725490196
"20181122-223415";"V";0.831372549019608;0.650980392156863;0.407843137254902
"20181122-233558";"V";0.784313725490196;0.619607843137255;0.384313725490196
"20181122-233558";"BELLYLARF";0.807843137254902;0.647058823529412;0.396078431372549
"20181123-091803";"BELLYLARF";0.792156862745098;0.631372549019608;0.380392156862745
"20181123-091803";"KIND";0.666666666666667;0.752941176470588;0.176470588235294
"20181123-102446";"HILT";0.803921568627451;0.631372549019608;0.376470588235294
"20181123-102446";"KIND";0.831372549019608;0.650980392156863;0.407843137254902
"20181123-113051";"RON";0.811764705882353;0.611764705882353;0.364705882352941
"20181123-113051";"UNO";0.8;0.647058823529412;0.423529411764706
"20181123-124032";"TAM";0.784313725490196;0.627450980392157;0.356862745098039
"20181123-124032";"BELLYLARF";0.807843137254902;0.647058823529412;0.396078431372549
"20181123-140537";"V";0.792156862745098;0.631372549019608;0.380392156862745
"20181123-140537";"BOOMER";0.815686274509804;0.658823529411765;0.419607843137255
"20181123-150653";"KIND";0.792156862745098;0.631372549019608;0.380392156862745
"20181123-150653";"UNO";0.831372549019608;0.650980392156863;0.407843137254902
"20181123-160941";"TAM";0.0588235294117647;0.572549019607843;0.847058823529412
"20181123-160941";"BOOMER";0.815686274509804;0.658823529411765;0.419607843137255
"20181123-171118";"UNO";0.686274509803922;0.788235294117647;0.188235294117647
"20181123-171118";"TAM";0.666666666666667;0.752941176470588;0.176470588235294
"20181123-195027";"RON";0.0705882352941176;0.568627450980392;0.776470588235294
"20181123-195027";"UNO";0.854901960784314;0.647058823529412;0.380392156862745
"20181123-205215";"TAM";0.784313725490196;0.627450980392157;0.356862745098039
"20181123-205215";"HILT";0.666666666666667;0.756862745098039;0.168627450980392
"20181123-220222";"HILT";0.792156862745098;0.631372549019608;0.380392156862745
"20181123-220222";"RON";0.827450980392157;0.654901960784314;0.407843137254902
"20181124-012651";"UNO";0.792156862745098;0.635294117647059;0.364705882352941
"20181124-012651";"HILT";0.831372549019608;0.650980392156863;0.407843137254902
"20181124-101313";"RON";0.796078431372549;0.63921568627451;0.364705882352941
"20181124-101313";"VEXX";0.827450980392157;0.647058823529412;0.403921568627451
"20181124-111935";"UNO";0.796078431372549;0.643137254901961;0.333333333333333
"20181124-111935";"BOOMER";0.831372549019608;0.650980392156863;0.407843137254902
"20181124-122504";"BOOMER";0.705882352941177;0.780392156862745;0.188235294117647
"20181124-122504";"HILT";0.0627450980392157;0.592156862745098;0.807843137254902
"20181124-134827";"TAM";0.796078431372549;0.63921568627451;0.368627450980392
"20181124-134827";"BOOMER";0.815686274509804;0.662745098039216;0.407843137254902
"20181124-145346";"LIA";0.803921568627451;0.631372549019608;0.376470588235294
"20181124-145346";"HANDSUM";0.831372549019608;0.650980392156863;0.407843137254902
"20181124-155635";"RON";0.803921568627451;0.631372549019608;0.392156862745098
